"site_no","date","discharge"
"02331600",1992-09-04,726
"02331600",1992-09-05,1570
"02331600",1992-09-06,1010
"02331600",1992-09-07,850
"02331600",1992-09-08,811
"02331600",1992-09-09,757
"02331600",1992-09-10,691
"02331600",1992-09-11,655
"02331600",1992-09-12,606
"02331600",1992-09-13,602
"02331600",1992-09-14,585
"02331600",1992-09-15,557
"02331600",1992-09-16,541
"02331600",1992-09-17,529
"02331600",1992-09-18,558
"02331600",1992-09-19,657
"02331600",1992-09-20,572
"02331600",1992-09-21,743
"02331600",1992-09-22,1350
"02331600",1992-09-23,1080
"02331600",1992-09-24,776
"02331600",1992-09-25,676
"02331600",1992-09-26,629
"02331600",1992-09-27,762
"02331600",1992-09-28,773
"02331600",1992-09-29,774
"02331600",1992-09-30,666
"02331600",1992-10-01,618
"02331600",1992-10-02,589
"02331600",1992-10-03,572
"02331600",1992-10-04,1870
"02331600",1992-10-05,1890
"02331600",1992-10-06,1250
"02331600",1992-10-07,968
"02331600",1992-10-08,934
"02331600",1992-10-09,1010
"02331600",1992-10-10,837
"02331600",1992-10-11,846
"02331600",1992-10-12,762
"02331600",1992-10-13,722
"02331600",1992-10-14,690
"02331600",1992-10-15,671
"02331600",1992-10-16,663
"02331600",1992-10-17,647
"02331600",1992-10-18,636
"02331600",1992-10-19,613
"02331600",1992-10-20,607
"02331600",1992-10-21,601
"02331600",1992-10-22,588
"02331600",1992-10-23,589
"02331600",1992-10-24,577
"02331600",1992-10-25,585
"02331600",1992-10-26,567
"02331600",1992-10-27,559
"02331600",1992-10-28,580
"02331600",1992-10-29,560
"02331600",1992-10-30,553
"02331600",1992-10-31,723
"02331600",1992-11-01,580
"02331600",1992-11-02,2200
"02331600",1992-11-03,1420
"02331600",1992-11-04,1870
"02331600",1992-11-05,1830
"02331600",1992-11-06,1270
"02331600",1992-11-07,1040
"02331600",1992-11-08,931
"02331600",1992-11-09,862
"02331600",1992-11-10,816
"02331600",1992-11-11,790
"02331600",1992-11-12,3090
"02331600",1992-11-13,2610
"02331600",1992-11-14,1450
"02331600",1992-11-15,1200
"02331600",1992-11-16,1060
"02331600",1992-11-17,993
"02331600",1992-11-18,985
"02331600",1992-11-19,946
"02331600",1992-11-20,913
"02331600",1992-11-21,1370
"02331600",1992-11-22,2290
"02331600",1992-11-23,2630
"02331600",1992-11-24,2030
"02331600",1992-11-25,3910
"02331600",1992-11-26,2750
"02331600",1992-11-27,1890
"02331600",1992-11-28,1590
"02331600",1992-11-29,1430
"02331600",1992-11-30,1320
"02331600",1992-12-01,1260
"02331600",1992-12-02,1200
"02331600",1992-12-03,1150
"02331600",1992-12-04,1120
"02331600",1992-12-05,1130
"02331600",1992-12-06,1080
"02331600",1992-12-07,1090
"02331600",1992-12-08,1050
"02331600",1992-12-09,1020
"02331600",1992-12-10,1270
"02331600",1992-12-11,1170
"02331600",1992-12-12,1030
"02331600",1992-12-13,992
"02331600",1992-12-14,957
"02331600",1992-12-15,931
"02331600",1992-12-16,2740
"02331600",1992-12-17,7180
"02331600",1992-12-18,2550
"02331600",1992-12-19,1790
"02331600",1992-12-20,2820
"02331600",1992-12-21,2160
"02331600",1992-12-22,1800
"02331600",1992-12-23,1660
"02331600",1992-12-24,1530
"02331600",1992-12-25,1410
"02331600",1992-12-26,1350
"02331600",1992-12-27,1380
"02331600",1992-12-28,2840
"02331600",1992-12-29,1800
"02331600",1992-12-30,1550
"02331600",1992-12-31,1420
"02331600",1993-01-01,1350
"02331600",1993-01-02,1280
"02331600",1993-01-03,1250
"02331600",1993-01-04,1290
"02331600",1993-01-05,2100
"02331600",1993-01-06,1570
"02331600",1993-01-07,1410
"02331600",1993-01-08,2030
"02331600",1993-01-09,1680
"02331600",1993-01-10,1470
"02331600",1993-01-11,4010
"02331600",1993-01-12,4410
"02331600",1993-01-13,2740
"02331600",1993-01-14,2040
"02331600",1993-01-15,1790
"02331600",1993-01-16,1660
"02331600",1993-01-17,1560
"02331600",1993-01-18,1470
"02331600",1993-01-19,1420
"02331600",1993-01-20,1390
"02331600",1993-01-21,3130
"02331600",1993-01-22,2280
"02331600",1993-01-23,1740
"02331600",1993-01-24,3060
"02331600",1993-01-25,2460
"02331600",1993-01-26,1890
"02331600",1993-01-27,1690
"02331600",1993-01-28,1570
"02331600",1993-01-29,1500
"02331600",1993-01-30,1430
"02331600",1993-01-31,1410
"02331600",1993-02-01,1380
"02331600",1993-02-02,1330
"02331600",1993-02-03,1300
"02331600",1993-02-04,1280
"02331600",1993-02-05,1260
"02331600",1993-02-06,1240
"02331600",1993-02-07,1300
"02331600",1993-02-08,1330
"02331600",1993-02-09,1220
"02331600",1993-02-10,1200
"02331600",1993-02-11,1290
"02331600",1993-02-12,1750
"02331600",1993-02-13,1500
"02331600",1993-02-14,1300
"02331600",1993-02-15,1230
"02331600",1993-02-16,1530
"02331600",1993-02-17,1350
"02331600",1993-02-18,1250
"02331600",1993-02-19,1200
"02331600",1993-02-20,1170
"02331600",1993-02-21,1480
"02331600",1993-02-22,2140
"02331600",1993-02-23,1390
"02331600",1993-02-24,1260
"02331600",1993-02-25,1230
"02331600",1993-02-26,1400
"02331600",1993-02-27,1390
"02331600",1993-02-28,1280
"02331600",1993-03-01,1230
"02331600",1993-03-02,1200
"02331600",1993-03-03,1280
"02331600",1993-03-04,2150
"02331600",1993-03-05,1560
"02331600",1993-03-06,1350
"02331600",1993-03-07,1260
"02331600",1993-03-08,1220
"02331600",1993-03-09,1170
"02331600",1993-03-10,1140
"02331600",1993-03-11,1100
"02331600",1993-03-12,1080
"02331600",1993-03-13,2050
"02331600",1993-03-14,1470
"02331600",1993-03-15,1270
"02331600",1993-03-16,1250
"02331600",1993-03-17,1270
"02331600",1993-03-18,1280
"02331600",1993-03-19,1210
"02331600",1993-03-20,1170
"02331600",1993-03-21,1150
"02331600",1993-03-22,1200
"02331600",1993-03-23,1800
"02331600",1993-03-24,2650
"02331600",1993-03-25,1690
"02331600",1993-03-26,2560
"02331600",1993-03-27,3430
"02331600",1993-03-28,2170
"02331600",1993-03-29,1790
"02331600",1993-03-30,1600
"02331600",1993-03-31,1550
"02331600",1993-04-01,1680
"02331600",1993-04-02,1460
"02331600",1993-04-03,1370
"02331600",1993-04-04,1330
"02331600",1993-04-05,1850
"02331600",1993-04-06,1660
"02331600",1993-04-07,1460
"02331600",1993-04-08,1370
"02331600",1993-04-09,2070
"02331600",1993-04-10,2290
"02331600",1993-04-11,1670
"02331600",1993-04-12,1510
"02331600",1993-04-13,1400
"02331600",1993-04-14,1350
"02331600",1993-04-15,1350
"02331600",1993-04-16,1520
"02331600",1993-04-17,1300
"02331600",1993-04-18,1250
"02331600",1993-04-19,1230
"02331600",1993-04-20,1200
"02331600",1993-04-21,1190
"02331600",1993-04-22,1140
"02331600",1993-04-23,1120
"02331600",1993-04-24,1100
"02331600",1993-04-25,1090
"02331600",1993-04-26,1220
"02331600",1993-04-27,1090
"02331600",1993-04-28,1050
"02331600",1993-04-29,1030
"02331600",1993-04-30,1020
"02331600",1993-05-01,1010
"02331600",1993-05-02,994
"02331600",1993-05-03,994
"02331600",1993-05-04,2100
"02331600",1993-05-05,1560
"02331600",1993-05-06,1220
"02331600",1993-05-07,1110
"02331600",1993-05-08,1070
"02331600",1993-05-09,1020
"02331600",1993-05-10,990
"02331600",1993-05-11,956
"02331600",1993-05-12,939
"02331600",1993-05-13,999
"02331600",1993-05-14,1020
"02331600",1993-05-15,920
"02331600",1993-05-16,885
"02331600",1993-05-17,960
"02331600",1993-05-18,970
"02331600",1993-05-19,1060
"02331600",1993-05-20,951
"02331600",1993-05-21,863
"02331600",1993-05-22,833
"02331600",1993-05-23,814
"02331600",1993-05-24,803
"02331600",1993-05-25,831
"02331600",1993-05-26,825
"02331600",1993-05-27,780
"02331600",1993-05-28,760
"02331600",1993-05-29,763
"02331600",1993-05-30,783
"02331600",1993-05-31,892
"02331600",1993-06-01,834
"02331600",1993-06-02,745
"02331600",1993-06-03,722
"02331600",1993-06-04,703
"02331600",1993-06-05,691
"02331600",1993-06-06,695
"02331600",1993-06-07,662
"02331600",1993-06-08,652
"02331600",1993-06-09,639
"02331600",1993-06-10,622
"02331600",1993-06-11,608
"02331600",1993-06-12,596
"02331600",1993-06-13,611
"02331600",1993-06-14,685
"02331600",1993-06-15,624
"02331600",1993-06-16,592
"02331600",1993-06-17,571
"02331600",1993-06-18,556
"02331600",1993-06-19,540
"02331600",1993-06-20,529
"02331600",1993-06-21,537
"02331600",1993-06-22,565
"02331600",1993-06-23,517
"02331600",1993-06-24,667
"02331600",1993-06-25,690
"02331600",1993-06-26,625
"02331600",1993-06-27,615
"02331600",1993-06-28,541
"02331600",1993-06-29,623
"02331600",1993-06-30,646
"02331600",1993-07-01,563
"02331600",1993-07-02,522
"02331600",1993-07-03,490
"02331600",1993-07-04,470
"02331600",1993-07-05,456
"02331600",1993-07-06,441
"02331600",1993-07-07,424
"02331600",1993-07-08,413
"02331600",1993-07-09,411
"02331600",1993-07-10,399
"02331600",1993-07-11,399
"02331600",1993-07-12,385
"02331600",1993-07-13,375
"02331600",1993-07-14,366
"02331600",1993-07-15,379
"02331600",1993-07-16,395
"02331600",1993-07-17,372
"02331600",1993-07-18,356
"02331600",1993-07-19,346
"02331600",1993-07-20,330
"02331600",1993-07-21,320
"02331600",1993-07-22,310
"02331600",1993-07-23,320
"02331600",1993-07-24,365
"02331600",1993-07-25,345
"02331600",1993-07-26,449
"02331600",1993-07-27,424
"02331600",1993-07-28,359
"02331600",1993-07-29,337
"02331600",1993-07-30,329
"02331600",1993-07-31,310
"02331600",1993-08-01,300
"02331600",1993-08-02,300
"02331600",1993-08-03,380
"02331600",1993-08-04,462
"02331600",1993-08-05,361
"02331600",1993-08-06,357
"02331600",1993-08-07,388
"02331600",1993-08-08,363
"02331600",1993-08-09,409
"02331600",1993-08-10,335
"02331600",1993-08-11,316
"02331600",1993-08-12,312
"02331600",1993-08-13,315
"02331600",1993-08-14,332
"02331600",1993-08-15,806
"02331600",1993-08-16,409
"02331600",1993-08-17,369
"02331600",1993-08-18,324
"02331600",1993-08-19,310
"02331600",1993-08-20,300
"02331600",1993-08-21,310
"02331600",1993-08-22,300
"02331600",1993-08-23,300
"02331600",1993-08-24,290
"02331600",1993-08-25,280
"02331600",1993-08-26,280
"02331600",1993-08-27,290
"02331600",1993-08-28,325
"02331600",1993-08-29,300
"02331600",1993-08-30,280
"02331600",1993-08-31,280
"02331600",1993-09-01,270
"02331600",1993-09-02,270
"02331600",1993-09-03,260
"02331600",1993-09-04,300
"02331600",1993-09-05,300
"02331600",1993-09-06,250
"02331600",1993-09-07,250
"02331600",1993-09-08,300
"02331600",1993-09-09,250
"02331600",1993-09-10,250
"02331600",1993-09-11,244
"02331600",1993-09-12,236
"02331600",1993-09-13,235
"02331600",1993-09-14,232
"02331600",1993-09-15,256
"02331600",1993-09-16,363
"02331600",1993-09-17,303
"02331600",1993-09-18,271
"02331600",1993-09-19,250
"02331600",1993-09-20,249
"02331600",1993-09-21,547
"02331600",1993-09-22,325
"02331600",1993-09-23,271
"02331600",1993-09-24,258
"02331600",1993-09-25,253
"02331600",1993-09-26,271
"02331600",1993-09-27,313
"02331600",1993-09-28,279
"02331600",1993-09-29,252
"02331600",1993-09-30,240
"02331600",1993-10-01,230
"02331600",1993-10-02,231
"02331600",1993-10-03,230
"02331600",1993-10-04,221
"02331600",1993-10-05,216
"02331600",1993-10-06,213
"02331600",1993-10-07,217
"02331600",1993-10-08,218
"02331600",1993-10-09,215
"02331600",1993-10-10,207
"02331600",1993-10-11,203
"02331600",1993-10-12,207
"02331600",1993-10-13,216
"02331600",1993-10-14,211
"02331600",1993-10-15,213
"02331600",1993-10-16,219
"02331600",1993-10-17,248
"02331600",1993-10-18,237
"02331600",1993-10-19,228
"02331600",1993-10-20,220
"02331600",1993-10-21,226
"02331600",1993-10-22,277
"02331600",1993-10-23,287
"02331600",1993-10-24,246
"02331600",1993-10-25,232
"02331600",1993-10-26,232
"02331600",1993-10-27,226
"02331600",1993-10-28,219
"02331600",1993-10-29,220
"02331600",1993-10-30,541
"02331600",1993-10-31,377
"02331600",1993-11-01,279
"02331600",1993-11-02,261
"02331600",1993-11-03,253
"02331600",1993-11-04,257
"02331600",1993-11-05,838
"02331600",1993-11-06,505
"02331600",1993-11-07,343
"02331600",1993-11-08,300
"02331600",1993-11-09,283
"02331600",1993-11-10,275
"02331600",1993-11-11,267
"02331600",1993-11-12,261
"02331600",1993-11-13,258
"02331600",1993-11-14,258
"02331600",1993-11-15,312
"02331600",1993-11-16,304
"02331600",1993-11-17,347
"02331600",1993-11-18,416
"02331600",1993-11-19,321
"02331600",1993-11-20,291
"02331600",1993-11-21,272
"02331600",1993-11-22,263
"02331600",1993-11-23,258
"02331600",1993-11-24,256
"02331600",1993-11-25,252
"02331600",1993-11-26,296
"02331600",1993-11-27,1970
"02331600",1993-11-28,779
"02331600",1993-11-29,495
"02331600",1993-11-30,406
"02331600",1993-12-01,365
"02331600",1993-12-02,346
"02331600",1993-12-03,337
"02331600",1993-12-04,419
"02331600",1993-12-05,1460
"02331600",1993-12-06,676
"02331600",1993-12-07,509
"02331600",1993-12-08,439
"02331600",1993-12-09,397
"02331600",1993-12-10,433
"02331600",1993-12-11,490
"02331600",1993-12-12,411
"02331600",1993-12-13,380
"02331600",1993-12-14,404
"02331600",1993-12-15,458
"02331600",1993-12-16,406
"02331600",1993-12-17,372
"02331600",1993-12-18,356
"02331600",1993-12-19,350
"02331600",1993-12-20,360
"02331600",1993-12-21,563
"02331600",1993-12-22,441
"02331600",1993-12-23,400
"02331600",1993-12-24,370
"02331600",1993-12-25,355
"02331600",1993-12-26,342
"02331600",1993-12-27,335
"02331600",1993-12-28,332
"02331600",1993-12-29,461
"02331600",1993-12-30,414
"02331600",1993-12-31,369
"02331600",1994-01-01,353
"02331600",1994-01-02,354
"02331600",1994-01-03,419
"02331600",1994-01-04,919
"02331600",1994-01-05,627
"02331600",1994-01-06,505
"02331600",1994-01-07,472
"02331600",1994-01-08,618
"02331600",1994-01-09,518
"02331600",1994-01-10,464
"02331600",1994-01-11,445
"02331600",1994-01-12,1180
"02331600",1994-01-13,829
"02331600",1994-01-14,643
"02331600",1994-01-15,542
"02331600",1994-01-16,449
"02331600",1994-01-17,711
"02331600",1994-01-18,1000
"02331600",1994-01-19,623
"02331600",1994-01-20,603
"02331600",1994-01-21,531
"02331600",1994-01-22,489
"02331600",1994-01-23,469
"02331600",1994-01-24,460
"02331600",1994-01-25,453
"02331600",1994-01-26,473
"02331600",1994-01-27,490
"02331600",1994-01-28,1700
"02331600",1994-01-29,1080
"02331600",1994-01-30,774
"02331600",1994-01-31,665
"02331600",1994-02-01,597
"02331600",1994-02-02,560
"02331600",1994-02-03,522
"02331600",1994-02-04,500
"02331600",1994-02-05,595
"02331600",1994-02-06,606
"02331600",1994-02-07,529
"02331600",1994-02-08,566
"02331600",1994-02-09,603
"02331600",1994-02-10,622
"02331600",1994-02-11,1830
"02331600",1994-02-12,1450
"02331600",1994-02-13,956
"02331600",1994-02-14,781
"02331600",1994-02-15,699
"02331600",1994-02-16,652
"02331600",1994-02-17,614
"02331600",1994-02-18,586
"02331600",1994-02-19,559
"02331600",1994-02-20,542
"02331600",1994-02-21,550
"02331600",1994-02-22,540
"02331600",1994-02-23,2190
"02331600",1994-02-24,1660
"02331600",1994-02-25,1020
"02331600",1994-02-26,837
"02331600",1994-02-27,738
"02331600",1994-02-28,690
"02331600",1994-03-01,833
"02331600",1994-03-02,2400
"02331600",1994-03-03,1750
"02331600",1994-03-04,1170
"02331600",1994-03-05,983
"02331600",1994-03-06,875
"02331600",1994-03-07,813
"02331600",1994-03-08,777
"02331600",1994-03-09,780
"02331600",1994-03-10,1380
"02331600",1994-03-11,986
"02331600",1994-03-12,860
"02331600",1994-03-13,808
"02331600",1994-03-14,783
"02331600",1994-03-15,740
"02331600",1994-03-16,705
"02331600",1994-03-17,677
"02331600",1994-03-18,669
"02331600",1994-03-19,649
"02331600",1994-03-20,628
"02331600",1994-03-21,636
"02331600",1994-03-22,688
"02331600",1994-03-23,612
"02331600",1994-03-24,717
"02331600",1994-03-25,1880
"02331600",1994-03-26,988
"02331600",1994-03-27,1500
"02331600",1994-03-28,4370
"02331600",1994-03-29,2250
"02331600",1994-03-30,1570
"02331600",1994-03-31,1320
"02331600",1994-04-01,1160
"02331600",1994-04-02,1060
"02331600",1994-04-03,1010
"02331600",1994-04-04,967
"02331600",1994-04-05,909
"02331600",1994-04-06,1200
"02331600",1994-04-07,1080
"02331600",1994-04-08,952
"02331600",1994-04-09,901
"02331600",1994-04-10,883
"02331600",1994-04-11,851
"02331600",1994-04-12,873
"02331600",1994-04-13,1760
"02331600",1994-04-14,1320
"02331600",1994-04-15,1220
"02331600",1994-04-16,2980
"02331600",1994-04-17,1580
"02331600",1994-04-18,1270
"02331600",1994-04-19,1130
"02331600",1994-04-20,1050
"02331600",1994-04-21,992
"02331600",1994-04-22,951
"02331600",1994-04-23,913
"02331600",1994-04-24,876
"02331600",1994-04-25,853
"02331600",1994-04-26,830
"02331600",1994-04-27,835
"02331600",1994-04-28,884
"02331600",1994-04-29,785
"02331600",1994-04-30,757
"02331600",1994-05-01,746
"02331600",1994-05-02,719
"02331600",1994-05-03,763
"02331600",1994-05-04,870
"02331600",1994-05-05,739
"02331600",1994-05-06,694
"02331600",1994-05-07,678
"02331600",1994-05-08,697
"02331600",1994-05-09,656
"02331600",1994-05-10,635
"02331600",1994-05-11,615
"02331600",1994-05-12,605
"02331600",1994-05-13,589
"02331600",1994-05-14,589
"02331600",1994-05-15,1070
"02331600",1994-05-16,717
"02331600",1994-05-17,622
"02331600",1994-05-18,586
"02331600",1994-05-19,564
"02331600",1994-05-20,551
"02331600",1994-05-21,549
"02331600",1994-05-22,551
"02331600",1994-05-23,524
"02331600",1994-05-24,511
"02331600",1994-05-25,509
"02331600",1994-05-26,517
"02331600",1994-05-27,548
"02331600",1994-05-28,491
"02331600",1994-05-29,483
"02331600",1994-05-30,476
"02331600",1994-05-31,462
"02331600",1994-06-01,465
"02331600",1994-06-02,446
"02331600",1994-06-03,428
"02331600",1994-06-04,426
"02331600",1994-06-05,426
"02331600",1994-06-06,619
"02331600",1994-06-07,680
"02331600",1994-06-08,506
"02331600",1994-06-09,660
"02331600",1994-06-10,612
"02331600",1994-06-11,521
"02331600",1994-06-12,510
"02331600",1994-06-13,480
"02331600",1994-06-14,478
"02331600",1994-06-15,558
"02331600",1994-06-16,563
"02331600",1994-06-17,461
"02331600",1994-06-18,433
"02331600",1994-06-19,422
"02331600",1994-06-20,400
"02331600",1994-06-21,385
"02331600",1994-06-22,387
"02331600",1994-06-23,424
"02331600",1994-06-24,437
"02331600",1994-06-25,507
"02331600",1994-06-26,445
"02331600",1994-06-27,2950
"02331600",1994-06-28,1020
"02331600",1994-06-29,858
"02331600",1994-06-30,691
"02331600",1994-07-01,584
"02331600",1994-07-02,522
"02331600",1994-07-03,498
"02331600",1994-07-04,554
"02331600",1994-07-05,616
"02331600",1994-07-06,664
"02331600",1994-07-07,583
"02331600",1994-07-08,551
"02331600",1994-07-09,550
"02331600",1994-07-10,502
"02331600",1994-07-11,553
"02331600",1994-07-12,688
"02331600",1994-07-13,719
"02331600",1994-07-14,990
"02331600",1994-07-15,717
"02331600",1994-07-16,611
"02331600",1994-07-17,615
"02331600",1994-07-18,648
"02331600",1994-07-19,687
"02331600",1994-07-20,711
"02331600",1994-07-21,686
"02331600",1994-07-22,697
"02331600",1994-07-23,889
"02331600",1994-07-24,640
"02331600",1994-07-25,567
"02331600",1994-07-26,584
"02331600",1994-07-27,1100
"02331600",1994-07-28,1730
"02331600",1994-07-29,925
"02331600",1994-07-30,749
"02331600",1994-07-31,674
"02331600",1994-08-01,688
"02331600",1994-08-02,673
"02331600",1994-08-03,611
"02331600",1994-08-04,1030
"02331600",1994-08-05,1050
"02331600",1994-08-06,738
"02331600",1994-08-07,654
"02331600",1994-08-08,616
"02331600",1994-08-09,584
"02331600",1994-08-10,540
"02331600",1994-08-11,512
"02331600",1994-08-12,501
"02331600",1994-08-13,566
"02331600",1994-08-14,585
"02331600",1994-08-15,1860
"02331600",1994-08-16,5620
"02331600",1994-08-17,11800
"02331600",1994-08-18,3010
"02331600",1994-08-19,2340
"02331600",1994-08-20,1860
"02331600",1994-08-21,1650
"02331600",1994-08-22,1470
"02331600",1994-08-23,1250
"02331600",1994-08-24,1140
"02331600",1994-08-25,1080
"02331600",1994-08-26,1020
"02331600",1994-08-27,975
"02331600",1994-08-28,930
"02331600",1994-08-29,882
"02331600",1994-08-30,847
"02331600",1994-08-31,818
"02331600",1994-09-01,818
"02331600",1994-09-02,861
"02331600",1994-09-03,849
"02331600",1994-09-04,776
"02331600",1994-09-05,745
